age,work_class,education,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,annual_income
34, Private, HS-grad, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,32, NorthAmerica, <=50K
28, Private, Bachelors, Never-married, Transport-moving, Not-in-family, White, Male,0,0,55, NorthAmerica, <=50K
54, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,35, NorthAmerica, >50K
24, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
20, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, Amer-Indian-Eskimo, Male,0,0,48, NorthAmerica, <=50K
43, Self-emp-inc, Masters, Married-civ-spouse, Exec-managerial, Husband, White, Male,5013,0,45, NorthAmerica, <=50K
47, Private, Masters, Divorced, Exec-managerial, Unmarried, White, Male,0,0,42, NorthAmerica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,12, NorthAmerica, <=50K
29, Private, Bachelors, Married-civ-spouse, Exec-managerial, Wife, White, Male,0,0,40, NorthAmerica, >50K
36, Self-emp-not-inc, Assoc-acdm, Divorced, Sales, Unmarried, White, Female,0,0,35, NorthAmerica, <=50K
57, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,40, NorthAmerica, >50K
27, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
31, Self-emp-not-inc, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
21, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,24, NorthAmerica, <=50K
29, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,60, NorthAmerica, <=50K
60, Private, 7th-8th, Never-married, Transport-moving, Not-in-family, White, Male,0,0,48, NorthAmerica, >50K
23, Private, Bachelors, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
27, Private, HS-grad, Never-married, Sales, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
25, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,2174,0,40, NorthAmerica, <=50K
32, Private, Bachelors, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
19, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,28, NorthAmerica, <=50K
48, Private, HS-grad, Never-married, Adm-clerical, Unmarried, Black, Female,0,0,37, NorthAmerica, <=50K
24, Private, HS-grad, Married-civ-spouse, Handlers-cleaners, Husband, White, Male,0,0,50, NorthAmerica, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,60, NorthAmerica, <=50K
30, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, Black, Male,0,0,45, NorthAmerica, <=50K
50, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,32, NorthAmerica, <=50K
52, Self-emp-inc, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,55, NorthAmerica, <=50K
23, Private, Bachelors, Never-married, Sales, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
29, Private, Assoc-voc, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,55, NorthAmerica, <=50K
47, Private, 9th, Married-spouse-absent, Handlers-cleaners, Unmarried, White, Male,0,0,40, LatinAmerica, <=50K
34, Private, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,45, NorthAmerica, >50K
38, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,64, NorthAmerica, <=50K
33, Private, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
49, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,26, NorthAmerica, >50K
30, Private, Bachelors, Married-civ-spouse, Adm-clerical, Wife, Black, Female,0,0,40, NorthAmerica, >50K
21, Private, Bachelors, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,15024,0,60, NorthAmerica, >50K
47, Self-emp-inc, 5th-6th, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, LatinAmerica, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
36, Private, Some-college, Married-civ-spouse, Sales, Husband, White, Male,5178,0,50, NorthAmerica, >50K
24, Private, HS-grad, Never-married, Exec-managerial, Other-relative, White, Male,4101,0,50, NorthAmerica, <=50K
27, Private, HS-grad, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,32, NorthAmerica, <=50K
43, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, >50K
44, Self-emp-not-inc, 12th, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male,0,0,40, NorthAmerica, >50K
35, Private, Masters, Never-married, Sales, Not-in-family, White, Male,0,0,60, NorthAmerica, <=50K
20, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,25, NorthAmerica, <=50K
24, Private, 9th, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,1721,40, NorthAmerica, <=50K
33, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
50, Self-emp-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
22, Private, HS-grad, Never-married, Sales, Own-child, White, Female,2597,0,40, NorthAmerica, <=50K
32, Private, Some-college, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,0,40, Mexico, <=50K
58, Self-emp-not-inc, HS-grad, Widowed, Exec-managerial, Not-in-family, White, Male,0,0,50, NorthAmerica, <=50K
34, Private, HS-grad, Divorced, Exec-managerial, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
41, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,35, LatinAmerica, <=50K
24, Private, Some-college, Never-married, Machine-op-inspct, Own-child, Black, Female,0,0,45, NorthAmerica, <=50K
31, Private, Masters, Married-civ-spouse, Tech-support, Husband, White, Male,0,1902,40, NorthAmerica, >50K
19, Private, HS-grad, Never-married, Sales, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
31, Private, Bachelors, Widowed, Sales, Unmarried, White, Female,0,1380,40, LatinAmerica, <=50K
21, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
44, Private, Bachelors, Divorced, Exec-managerial, Own-child, White, Female,0,0,50, NorthAmerica, >50K
45, Private, Some-college, Never-married, Sales, Not-in-family, Black, Male,0,0,40, NorthAmerica, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, Black, Female,0,0,40, NorthAmerica, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,4386,0,40, NorthAmerica, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
22, Private, Some-college, Never-married, Sales, Own-child, White, Female,0,0,15, NorthAmerica, <=50K
34, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, >50K
42, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,7298,0,45, NorthAmerica, >50K
44, Private, HS-grad, Married-civ-spouse, Sales, Wife, White, Female,0,0,40, NorthAmerica, <=50K
55, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Asian-Pac-Islander, Female,0,0,40, NorthAmerica, <=50K
26, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Husband, White, Male,0,2377,45, NorthAmerica, <=50K
36, Private, Some-college, Never-married, Sales, Not-in-family, Black, Female,0,0,36, NorthAmerica, <=50K
42, Private, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, NorthAmerica, >50K
55, Self-emp-not-inc, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,72, NorthAmerica, <=50K
42, Private, Masters, Never-married, Exec-managerial, Not-in-family, White, Female,14084,0,50, NorthAmerica, >50K
26, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
17, Private, 12th, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,20, NorthAmerica, <=50K
55, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,7688,0,40, NorthAmerica, >50K
32, Private, Some-college, Never-married, Adm-clerical, Own-child, Black, Female,0,0,40, NorthAmerica, <=50K
23, Private, HS-grad, Never-married, Transport-moving, Unmarried, White, Male,0,0,50, NorthAmerica, <=50K
39, Private, HS-grad, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
54, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, >50K
53, Self-emp-inc, Doctorate, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, NorthAmerica, >50K
51, Private, Bachelors, Never-married, Sales, Not-in-family, White, Male,0,0,55, NorthAmerica, >50K
22, Private, Some-college, Married-civ-spouse, Sales, Wife, White, Female,0,0,30, Europe, <=50K
47, Self-emp-not-inc, Bachelors, Divorced, Sales, Not-in-family, White, Female,0,0,50, NorthAmerica, <=50K
32, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
37, Private, Assoc-voc, Married-civ-spouse, Tech-support, Wife, White, Female,0,0,24, NorthAmerica, >50K
55, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,38, NorthAmerica, <=50K
36, Private, Some-college, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
43, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
54, Private, Some-college, Never-married, Tech-support, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, Assoc-voc, Never-married, Machine-op-inspct, Not-in-family, White, Female,0,1669,42, NorthAmerica, <=50K
40, Private, Assoc-voc, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, >50K
41, Self-emp-not-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, NorthAmerica, <=50K
40, Private, Bachelors, Never-married, Sales, Not-in-family, Other, Female,0,0,55, NorthAmerica, >50K
42, Private, Some-college, Divorced, Adm-clerical, Not-in-family, Black, Female,0,0,38, NorthAmerica, <=50K
18, Private, 12th, Never-married, Machine-op-inspct, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
48, Private, Assoc-voc, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,50, NorthAmerica, >50K
41, Self-emp-inc, Bachelors, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, NorthAmerica, <=50K
23, Private, HS-grad, Never-married, Sales, Not-in-family, White, Female,2463,0,40, NorthAmerica, <=50K
60, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,60, NorthAmerica, >50K
61, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
25, Private, HS-grad, Never-married, Machine-op-inspct, Not-in-family, Black, Male,0,0,40, NorthAmerica, <=50K
46, Private, Masters, Never-married, Tech-support, Not-in-family, White, Male,0,0,35, NorthAmerica, >50K
43, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1902,40, Europe, >50K
31, Private, HS-grad, Divorced, Adm-clerical, Unmarried, White, Female,0,0,38, NorthAmerica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
20, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,30, NorthAmerica, <=50K
43, Private, Some-college, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, NorthAmerica, <=50K
22, Private, Some-college, Never-married, Adm-clerical, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
64, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,45, NorthAmerica, <=50K
47, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,50, NorthAmerica, >50K
48, Private, Assoc-voc, Never-married, Adm-clerical, Unmarried, White, Male,0,0,40, NorthAmerica, <=50K
29, Private, Assoc-voc, Never-married, Tech-support, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
30, Private, HS-grad, Widowed, Adm-clerical, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
32, Private, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,1672,60, NorthAmerica, <=50K
57, Private, HS-grad, Widowed, Transport-moving, Unmarried, White, Male,0,653,42, NorthAmerica, >50K
39, Private, HS-grad, Separated, Machine-op-inspct, Unmarried, White, Female,0,0,24, NorthAmerica, <=50K
43, Private, Some-college, Never-married, Adm-clerical, Not-in-family, White, Male,0,0,25, NorthAmerica, <=50K
24, Self-emp-inc, Bachelors, Never-married, Sales, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
53, Private, Some-college, Married-civ-spouse, Adm-clerical, Wife, White, Female,4386,0,40, NorthAmerica, >50K
26, Private, Some-college, Never-married, Handlers-cleaners, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
73, Self-emp-not-inc, HS-grad, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, <=50K
55, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
25, Private, HS-grad, Divorced, Adm-clerical, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
24, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,50, NorthAmerica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,20, NorthAmerica, <=50K
37, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, >50K
26, Private, Assoc-voc, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,55, NorthAmerica, <=50K
46, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, <=50K
34, Private, HS-grad, Never-married, Transport-moving, Own-child, White, Male,0,0,40, NorthAmerica, <=50K
49, Private, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Female,0,0,56, NorthAmerica, >50K
18, Private, 11th, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, NorthAmerica, <=50K
48, Private, 11th, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,50, NorthAmerica, <=50K
28, Self-emp-inc, Some-college, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,70, NorthAmerica, <=50K
33, Private, HS-grad, Married-civ-spouse, Machine-op-inspct, Husband, White, Male,0,0,40, NorthAmerica, <=50K
24, Private, Some-college, Never-married, Sales, Not-in-family, White, Female,0,0,15, NorthAmerica, <=50K
21, Private, 10th, Never-married, Handlers-cleaners, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
17, Private, 11th, Never-married, Sales, Own-child, White, Male,0,0,28, NorthAmerica, <=50K
44, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,40, NorthAmerica, >50K
24, Private, Some-college, Never-married, Transport-moving, Own-child, White, Male,0,0,50, NorthAmerica, <=50K
71, Self-emp-not-inc, Masters, Married-civ-spouse, Sales, Husband, White, Male,10605,0,40, NorthAmerica, >50K
51, Self-emp-not-inc, Bachelors, Married-civ-spouse, Sales, Husband, Asian-Pac-Islander, Male,0,2415,40, Asia, >50K
41, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,60, NorthAmerica, >50K
23, Private, HS-grad, Never-married, Handlers-cleaners, Unmarried, Black, Female,0,0,7, NorthAmerica, <=50K
38, Private, Assoc-voc, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, NorthAmerica, <=50K
39, Private, HS-grad, Married-civ-spouse, Transport-moving, Husband, White, Male,0,0,40, NorthAmerica, >50K
19, Private, HS-grad, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,30, NorthAmerica, <=50K
49, Private, 9th, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,40, NorthAmerica, <=50K
32, Private, Bachelors, Married-civ-spouse, Adm-clerical, Other-relative, White, Male,0,0,40, Asia, >50K
38, Private, Bachelors, Married-civ-spouse, Sales, Husband, White, Male,0,0,50, NorthAmerica, >50K
23, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Male,0,0,28, NorthAmerica, <=50K
54, Self-emp-not-inc, HS-grad, Married-civ-spouse, Sales, Husband, Black, Male,0,0,40, NorthAmerica, <=50K
29, Private, Assoc-voc, Divorced, Tech-support, Not-in-family, White, Female,2174,0,45, NorthAmerica, <=50K
35, Self-emp-not-inc, Bachelors, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, NorthAmerica, <=50K
28, Private, Assoc-voc, Married-civ-spouse, Adm-clerical, Wife, Asian-Pac-Islander, Female,0,0,40, Asia, <=50K
47, Private, Some-college, Divorced, Sales, Own-child, White, Male,0,0,55, NorthAmerica, <=50K
22, Private, Bachelors, Never-married, Exec-managerial, Own-child, White, Female,0,0,50, NorthAmerica, <=50K
30, Private, Bachelors, Married-civ-spouse, Exec-managerial, Husband, White, Male,0,0,45, NorthAmerica, >50K
28, Private, HS-grad, Married-civ-spouse, Tech-support, Husband, White, Male,0,0,40, NorthAmerica, <=50K
22, Private, HS-grad, Never-married, Handlers-cleaners, Own-child, White, Female,0,0,40, NorthAmerica, <=50K
35, Private, HS-grad, Never-married, Sales, Not-in-family, White, Male,0,0,45, NorthAmerica, <=50K
46, Private, HS-grad, Divorced, Machine-op-inspct, Not-in-family, White, Female,0,0,38, NorthAmerica, <=50K
37, Private, Some-college, Divorced, Machine-op-inspct, Not-in-family, White, Male,0,0,52, NorthAmerica, <=50K
37, Self-emp-not-inc, HS-grad, Divorced, Handlers-cleaners, Own-child, White, Male,0,0,10, NorthAmerica, <=50K
